Tanggal;Username;Clean Dataset
2022-02-07 10:58:25+00:00;Buaya_Sumur;petisi inisiator tolak ikn sampah politik catat nama nama
2022-02-07 08:48:39+00:00;CahAngo45022699;bukti jaya nusantara tolak nama ikn nusantara brti tidak indonesia jaya jajah selubung sprti nusantara dahulu buta sejarah
2022-02-07 08:27:22+00:00;SriRedjeki2;sibuk ndak ada awang juta penduk republik indonesia ada ribu kenal publik tinggal rang nama orang tulis sisa tuju ikn
2022-02-07 06:30:35+00:00;MakasarMaman;ayumardi azra buat petisi rame ada din syamsudin tokoh sakit hati ngetop numpang nama ikn ya wajar negara demokrasi biar salur hasrat nafsu syahwat puas jangan lewat masuk bui
2022-02-07 05:40:14+00:00;Raustin124;nama nama nama nama sampah nolak nerimake tidak ngaruh bangun ikn jalan trus karena niscaya anak cucu bangsa kelak abdi nusa bangsa indonesia
2022-02-07 04:18:31+00:00;MulyaYa22;ngaak jual nama rakyat kalau cari ektabilitas klsu ikn bangun bangun n ak pusat jawa
2022-02-07 04:00:49+00:00;bpsilhk_kuok;nusantara nama calon ikn baru indonesia smart forest city jadi konsep kota standar instrumen lhk jadi pandu agar hutan lingkung jaga rakyat sejahtera
2022-02-07 03:28:47+00:00;starlret;ibu kota negara baru kalimantan timur beri nama nusantara rupa lokomotif baru transformasi indonesia bangun ikn nusantara buat program bangun jadi indonesia sentris rata pelosok tanah air
2022-02-07 03:19:19+00:00;iteuku924;tum pbnu gus yahya dukung pindah bangun ibu kota negara ikn beri nama kota nusantara kalimantan timur ayo ketat prokes
2022-02-07 02:36:48+00:00;BPSI_LHK_Bjb;apel pagi lingkup klhk februari wib virtual nusantara nama calon ikn indonesia baru smart forest city jadi konsep kota standar instrumen lhk jadi pandu nya agar hutan lingkung jaga rakyat sejahtera
2022-02-07 01:41:24+00:00;OposisiCerdas;suara putra kalimantan pimpin otorita ikn nama usul knpi balikpapan
2022-02-07 01:41:19+00:00;seleb_berita;bang denny nama ikn nusantara tolak denny siregar kasih nama khilafah pks suka
2022-02-06 21:40:07+00:00;sariademayem;kalau kata ustad malaysia mah nusantara indentik banssa melayu bangsa melayu indentik islam ikn kasih nama nusantara ane bagai orang melayu tuju
2022-02-06 20:58:38+00:00;TintinSetiadi04;lihat serasa ikn sudah operasi btp layak pilih pegang ikn bth orang jiwa pribadi nusantara sprt nama nya butuh sosok jujur beranikuat integritas
2022-02-06 13:38:32+00:00;YOESR8;rb orang tandatangan batal ikn heran negri damai kalau ada orng sirik haus kuasa tujuanya sejahtera rakyat konstribusi rb orang tandatangan jual nama rakyat
2022-02-06 10:23:35+00:00;malikihakim2;nama putra mahkota abu dhabi dana ikn mohammed bin zayed mbz
2022-02-06 09:21:04+00:00;SumaUI;berita otorita bagai nama baru konsep inkonstitusional undang ikn berita lengkap sumates baca pers suara mahasiswa ui independen lugas kualitas suma hardnews ikn nusantara kalimantantimur sumaui
2022-02-06 08:48:46+00:00;FollowingSeaz;sih tau untung mega proyek ikn tidak heran muncul nama nama ring
2022-02-06 06:45:07+00:00;wulanutari52;dukung tetap ibu kota negara ikn baru kalimantan timur dukung mayoritas masyarakat nyata sikap dukung tetap nama nusantara bagai nama ibukota baru ibukotanegara ikn semangatnusantara
2022-02-06 06:28:23+00:00;TukangGali999;ikn tengah pandemi utang negeri bengkak tidak nyinyirin ngomongnya partai wakil suara rakyat tpi kebijkan pusat rugi rakyat tidak kritisi liat banget kalau partai jilat kuasa ganti nama partai partai somplak
2022-02-06 04:00:01+00:00;Genpi_Co;nama basuki tjahaja purnama alias ahok jadi buah bibir karena masuk daftar calon kepala otorita ibu kota negara ikn nusantara ahok
2022-02-06 03:46:48+00:00;arifamrullah29;hubung ikn sumpah bawa allah rasul bos gebu nama allah rasul karna sakit hati iri karena benci bukan karena agama kalau bicara syareat islam pindah ikn salah mana mata islam
2022-02-06 03:26:43+00:00;Satetaichan11;nama ikn nusantara taat protokol sehat
2022-02-06 02:46:36+00:00;SoekarnoHery;tolong catat nama tolak ikn blacklist haram anak turun injak ikn
2022-02-06 02:41:11+00:00;1Aradina;yukk genggam tgn kuat lantun keras asyiiikk pindah ibukota cepat kadrun bohir lemaaasss berani ikn bikin ulah bonyok pulang tinggal nama
2022-02-05 22:39:25+00:00;dasree_erbees;pindah ikn cari nama supaya nama kenang sejarah indonesia lama nya bangun ikn si nganu
2022-02-05 22:02:43+00:00;FarukbeJadd;konteks tuh bukan masalah nama ibu kota mo nama jokowi ganteng tidak masalah nolak beda pikir kalau bangun ikn pas pandemi pakai dana pen tidak masuk logika
2022-02-05 17:45:06+00:00;05panji2;nama nama tolak ikn ajaaa orang muncul p jokowi jadi republik indonesia
2022-02-05 17:08:57+00:00;A17DYS;rakyat nie maksud jangan sebut nama rakyat tidak elok sy rakyat lhoo sy tuju bangun ikn coba donk dishare pemb infrastruktur potensi mangkrak
2022-02-05 14:50:03+00:00;abadikinicom;bawa bawa nama tuhan geng aktivis murka proyek ikn
2022-02-05 14:45:18+00:00;SalamBudi1;biar basri tolak nama ikn nusantara keduduk najam welcome ikn nusantara
2022-02-05 13:56:25+00:00;NKRI20548205;tolak pindah ikn juang si aniesbaswedan jadi kepala otoritas nama tolak butuhdasar otak kadrun kuasa otak goblok
2022-02-05 13:21:34+00:00;Utara99912;saudara genggam tangan ikut kata nama yesus tuju pindah ikn satir sudah lumayan
2022-02-05 13:14:47+00:00;jan_nikisae;nama ikn nusantara kurang makna nusantara karena makna gugus ribu pulau sabang merauke nantonya jadi nama kota
2022-02-05 13:09:35+00:00;qkejrhfifo;nusantara nama ikn
2022-02-05 11:57:44+00:00;HengkyMarting;tolak ikn jelas kadrun aju nama anis
2022-02-05 11:46:27+00:00;Kusanto8;sudah nyrempet politik gus yahya nama nusantara ikn ikonik
2022-02-05 09:24:58+00:00;Demarjaya_1004;tau kondisi negara belum baik ekonomi turun belum ada pandemi covid phk jangan karena ambisi ukir nama jadi korban rakyat pajak supsidi hapus utang roket tambal biaya ikn
2022-02-05 09:22:29+00:00;Sudiyanto204573;mimpi presiden indonesia ibu kota negara baru kenal nama ikn nusantara
2022-02-05 08:37:46+00:00;lukmannusantara;menentamg ikn silah sik mbok ya jangan bawa bawa nama nu
2022-02-05 07:43:14+00:00;Wiwin_Dilevo;ganti nama jadi bucheri kaltim supaya dukung ikn
2022-02-05 07:02:52+00:00;diaryyonleen;baru ambil sen makan mbak tidak enak enak redacted cry inside debat bangun ikn dan lain gue duduk kampus dapat mbak nama kampus gue jadi gue
2022-02-05 06:32:25+00:00;IOKTRGTMPL;sakit mata karena nusantara dijadiin nama ikn kayak si naming sense nya jelek manggil kucing pelihara munyuk
2022-02-05 04:28:21+00:00;Moestopo_Radio;menteri ppn kepala bappenas suharso monoarfa resmi papar nama ibu kota negara ikn baru nusantara letak wilayah najam paser utara kalimantan timur moesradinfo
2022-02-05 03:22:20+00:00;daniel_lodo;tidak malu ya sebut nama allah sembarang kalau protes tidak apa pindah ikn harus nama kelompok apa jangan allah ada niat ya
2022-02-05 03:04:23+00:00;aqua_gak;baca lapor walhi pakai lahan konsesi tambang milik sutanto tanoto hasyim lbp pakai ikn sudah kompensasi wajib reklamasi tidak nama nya dobel untung
2022-02-04 23:21:44+00:00;ibnupurna;lsm lingkung proyek pindah ibu kota negara untung oligarki nama nama yuk simak viralkan nama nama oligarki manfaat utama bangun proyek ikn
2022-02-04 15:07:23+00:00;__Bungs;denger nama ahok ikn urat kepala kusut
2022-02-04 14:46:45+00:00;Yntopribumi;sy bang seandenya ikn ko jadi tetep ramai jakarta jakarta kota sudah besar nama indonesia jakarta kenang lampau juang sampe kota metropolitan apalgi jakarta apit kota lai
2022-02-04 13:01:37+00:00;Afdalfaisal3;sudah jangan kotor nama profesi aktifitas tidak kualitas ikn indonesia
2022-02-04 12:57:24+00:00;TjakiBoeri;tolak ikn tpi nama ahok nongol mo jadi ktua otorita reak tidak tuju
2022-02-04 12:49:09+00:00;mus_theib;pura merem ikn pindah orng duit negeri dpt uang dptkan tender proyek kalau jujur ambil proyek pakai nama kaki tanganya kalau malu
2022-02-04 10:47:51+00:00;HumasPolsekWat1;hai sohib dewan wakil rakyat republik indonesia kesah ruuikn jadi undang undang rapat paripurna dewan wakil rakyat sah undang ikn ibu kota negara resmi pindah kalimantantimur nama nusantara indonesiabaik yangmudasukadata ikn ibukotanegara kominfonewsroom
2022-02-04 09:56:03+00:00;gurun_cacing;arah gagal bangun ikn nama derita tumpu hutang miskin prihatin rakyat konspirasi usaha dukung ikn rezim bongkar habis
2022-02-04 07:48:01+00:00;hajaiz;daftar nama warga gabung gugat undang ikn mk berita mantap mantan ksad jenderal purn tyasno sudarto gabung total gugat undang ikn jadi orang
2022-02-04 07:27:43+00:00;ReinhardTjoki;bnyk goreng spy elite oligarki bahan goreng diam hambat ikn wkt sedikit lepas capai dlm hidup bpk lepas lupa uzur tinggal nama yuk b
2022-02-04 05:17:21+00:00;FakeAngel15;nama sultan kuta kartanegara dukung penuh persen bangun ikn kaltim prokes lindung keluarga
2022-02-04 04:43:49+00:00;Ta_ibin;kalau ada isu calon ada nama bagai pimpin otorita konsisten tolak ikn
2022-02-04 03:56:26+00:00;anggairama2;nama sultan kuta kartanegara dukung penuh persen bangun ikn kaltim prokes lindung keluarga
2022-02-04 03:13:37+00:00;ferly_norman;om mus kuat sipil fokus henti ikn mk jangan seret receh nama bentuk istana ahok dan lain nya kecoh agar masyarakat tidak bicara rancang undang tsb
2022-02-04 02:50:58+00:00;MonitorJadul;nama sultan kuta kartanegara dukung penuh persen bangun ikn kaltim prokes lindung keluarga
2022-02-04 02:46:16+00:00;HanifahAndini96;sultan kuta kartanegara muhammad arifin menyampaikn sambut baik bangun ikn wilayah kaltim nama sultan kuta kartanegara dukung penuh persen ada bangun ikn kata sultan muhammad arifin ibukotanegara ikn semangatnusantara
2022-02-04 02:45:55+00:00;LaMuhaidir;orang sibuk nama ikn nusantara sibuk gugat undang ikn pindah ibu kota kalimantan agenda rakyat cina tidak ada satu sibuk uang untuk ikn untung
2022-02-04 02:33:55+00:00;Yustinu5;nama sultan kuta kartanegara dukung penuh persen bangun ikn kaltim prokes lindung keluarga
2022-02-04 02:30:15+00:00;Mujib41536843;nama sultan kuta kartanegara dukung penuh persen bangun ikn kaltim prokes lindung keluarga
2022-02-04 02:26:57+00:00;AntiMahadi;usul kepala otorita ikn pimpin putra daerah nama mantan gubernur kaltara mantan wali kota balikpapan cuat klik untnrrrquk baca
2022-02-04 02:22:56+00:00;EndaaSinaga;nama sultan kuta kartanegara dukung penuh persen bangun ikn kaltim prokes lindung keluarga
2022-02-04 02:11:08+00:00;IrfanHi05607262;nama sultan kuta kartanegara dukung penuh persen bangun ikn kaltim prokes lindung keluarga
2022-02-04 02:09:46+00:00;bukan_ipin;nama sultan kuta kartanegara dukung penuh persen bangun ikn kaltim prokes lindung keluarga
2022-02-04 02:00:29+00:00;JumadiLuki;nama sultan kuta kartanegara dukung penuh persen bangun ikn kaltim prokes lindung keluarga
2022-02-04 01:27:56+00:00;PedasKari;nama sultan kuta kartanegara dukung penuh persen bangun ikn kaltim prokes lindung keluarga
2022-02-04 00:52:58+00:00;Aryprasetyo85;masyarakat adat dayak kalimantan dukung tetap ikn nusantara dukung sikap warga dayak nyata dukung tetap nama nusantara bagai nama ibukota baru
2022-02-04 00:42:13+00:00;gramscinobbie;rencana bangun triak ikn ketik bgitu supaya kaya d media bodo sih nama uda ada nusantara jadi concern bagai orang awam sok kritis d borneo bapak
2022-02-03 22:57:23+00:00;ronaldo_juang;jelas rugi pindah ikn bohir penting bohir tekan perintah demo kendala biaya sikon kalimantan dukung tipikal orang titip kalau tidak bawa agama bawa nama rakyat sok peduli
2022-02-03 20:08:53+00:00;fadlier;yaelah bangun belum mending jadi ikn kereta cepat jakarta bandung tidak kelar ka kaltim invertornya cabut karena tidak jelas kalo ganti nama ada nama tarik jakarta daerah khusus ekonomi jakarta dke jakarta daerah istimewa jakarta jakarta
2022-02-03 19:13:20+00:00;Resof85;nama ikn dki nusantara nama gembong pki dipo nusantara aidit dn aidit bangun ikn oligarki afiliasi partai komunis china republik indonesia hutang china tahun untk bayar hutang bangun ikn
2022-02-03 16:15:40+00:00;franciscowillki;ya busyro dewan wakil rakyat lebh luas nama rakyat wakil rkyt dlm positif negatif ikn ada negatif positif lbh karena tuju to
2022-02-03 11:40:00+00:00;akuratco;bukan ibu kota negara ikn baru beri nama nusantara milik doktrin strategis nasional nama wawas nusantara wawas nusantara yuk simak jelas infografis akuratco
2022-02-03 08:12:15+00:00;Ariie_Ha;muncul tukang klaim wkwkw tidak tuju pikir fadli zone kalau ikn namnua jokowi supaya tidak ada klaim ikn produk karena sudah paten sudah jadi nama ikn jokowi
2022-02-03 07:01:05+00:00;indra087;serius coba usul dulu nama putra borneo pimpin otoritas ikn
2022-02-03 05:49:29+00:00;Bias69PJ22;supaya nafsu puas kalau gagal mk adu habi agar nama tanda tangan undang ikn coret daftar masuk surga hhh
2022-02-03 04:45:52+00:00;Adzkhan16;kuasa langsung diam pura tidak tau pribumi bagai datang sdg datang milik negeri sungguh miris nasib rakyat tidak ubah nama negara sj jadi indochina jangan nama ikn sj ubah supaya cepat sblm pakde lengser
2022-02-03 04:13:32+00:00;imranimuhammad8;harap masyarakat tetap nusantara bagai nama ibu kota baru kesah undang ikn bawa maju sejahtera bangsa indonesia ppkm tangkal omicron
2022-02-03 04:11:29+00:00;lutfiabizar23;harap masyarakat tetap nusantara bagai nama ibu kota baru kesah undang ikn bawa maju sejahtera bangsa indonesia ppkm tangkal omicron
2022-02-03 03:03:41+00:00;kasito17;kata kuat kalau turut gue kalimat demo siapaya masyarakat bilang jin buang anakdimana dimaksudya kalimantankhususnya rencana ikn fiik tanpa sebut nama tempattp kata masalah cuduk
2022-02-02 23:44:17+00:00;Rosi_KompasTV;nama usul bagai calon kepala badan otorita ikn wakil partai politik kandidat kuat milik latar arsitek ros wib kamis feb siapalayakpimpinibukotabaru
2022-02-02 21:33:08+00:00;blogombal;nama terima orang wakil nasion ya ibu kota negara nama ibu kota ya ikn
2022-02-02 21:11:23+00:00;Haji_Bajuri;jatam himpun ada nama politikus kait milik konsesi lokasi ikn turut data menteri kerja rumah rakyat ada hektare konsesi tambang batu bara wilayah ikn
2022-02-02 16:16:00+00:00;solidbergerak;sekjen pdi juang hasto kristiyanto jelas isu muncul pdi juang aju nama basuki tjahaja purnama bagai calon kepala badan otorita ibu kota negara ikn pdiperjuangan solidbergerak
2022-02-02 14:29:39+00:00;whitedodo;ppp belah jadi nyesel lha gimana kalau benar ahok jadi kepala otorita ikn menteri umum nama ikn ppp
2022-02-02 12:55:03+00:00;wajahbangsa;jacob ereste nama ikn nusantara sudah ada kalimantan timur wajah bangsa news
2022-02-02 10:00:35+00:00;MynaEve;dukung bangun ikn sultan kuta kartanegara muhammad arifin sambut baik bangun ikn kalimantan timur nama sultan kuta kartanegara dukung penuh persen ada bangun ikn
2022-02-02 09:42:43+00:00;lamemaparandy;anda ibukota negara indonesia astana nusa spesifik monumental harga gagas bapak presiden nama ikn nusantara ikn astananusa indonesiaemas
2022-02-02 09:31:42+00:00;DidikPu63070556;asong khilafah takut panik paksa ganti presiden ganti sistem langkah pindah ikn kalimantan nama nusantara sudah mari satu kikis habis paksa asong khilafah negara satu republik indonesia
2022-02-02 09:10:12+00:00;andasuhandaa08;nama nya kacang lupa kulit na bu ada masuk usaha terbang jenis asemka konon ikn amrik butuh jam
2022-02-02 08:53:08+00:00;aiiptu;dukung bangun ikn sultan kuta kartanegara muhammad arifin sambut baik bangun ikn kalimantan timur nama sultan kuta kartanegara dukung penuh persen ada bangun ikn
2022-02-02 08:00:00+00:00;KompasData;tahap bangun ibu kota negara baru beri nama ikn nusantara litbangkompas kompaspedia adadikompas
2022-02-02 05:18:13+00:00;andri220707;silah bilang becandakami kalimantan tidak masalah jangan nama daerah paham nama daerah kalimantan tidak ikn taruh sanatp jaga segenap jiwa raga kamiunt indonesia damai
2022-02-02 04:00:15+00:00;fahlevi161;harap masyarakat tetap nusantara bagai nama ibu kota baru kesah undang ikn bawa maju sejahtera bangsa indonesia prokes tangkal omicron
2022-02-02 03:57:23+00:00;skgemilang;ketua pansus ikn nama ibukota baru sudah kantong presiden
2022-02-02 03:54:23+00:00;Deje_Vendra;tokoh adat masyarakat kaltim temu presiden jokowi mebgungkapkan dukung penuh bangun ikn nama nusantara
2022-02-02 03:46:00+00:00;kaltimtodayco;tidak ada nama asli putra daerah asosiasi usaha kaltim aju syaharie jaang jadi kepala otorita ikn nusantara
2022-02-02 02:36:17+00:00;_SEKNAS_RI;usul mantan kepala daerah berlatangbelakang arsitek master planologi layak timbang bagai ka otoritq ikn pakdhe ada nama layak timbang
2022-02-01 22:45:00+00:00;H4mdB;muncul nama jadi kandidat kepala badan otorita ibu kota negara ikn kes kuat pola jawa sentris lurahkkn lurahkkn
2022-02-01 19:01:08+00:00;SdFirman;kayak dukung ikn drpd suara urang sunda jawa barat pikir dukung nama provinsi sunda supaya urang sunda bangga kasundaannya gaung kenceng urangsundateudiwaro
2022-02-01 15:09:18+00:00;Shintaakamu;nama sultan kuta kartanegara dukung penuh persen ada bangun ikn
2022-02-01 14:29:19+00:00;JMamogi;nama sultan kuta kartanegara dukung penuh persen ada bangun ikn nada sultan paser muhammad jarnawi sebut sultan paser sambut antusias bangun ikn
2022-02-01 14:25:51+00:00;Yanuarxxx1;nama sultan kuta kartanegara dukung penuh persen ada bangun ikn
2022-02-01 14:02:45+00:00;ofik_lbs;wow baru tempe bangun negeri karya pdip jokowi ahok yaa hebat banget yaa pantesan urus gorong ikn ada nama
2022-02-01 12:48:40+00:00;WartaKepri;nama sultan kuta kartanegara dukung penuh persen bangun ikn kaltim
2022-02-01 11:29:48+00:00;mohtahid;dapat ahli ugm asli nama nusantara ikn kenal bagai ugm asli pdiphancurkannkri pdiphancurkannkri
2022-02-01 08:42:15+00:00;Milamariamey;dukung bangun ikn sultan kuta kartanegara muhammad arifin sambut baik bangun ikn kalimantan timur nama sultan kuta kartanegara dukung penuh ada bangun ikn jokowi
2022-02-01 08:13:59+00:00;RyanBertutur;bicara calon kepala otorita ikn cak imin nama azwar anas
2022-02-01 05:43:36+00:00;SalatigaAris;karena nama ikn bru jdi bangun adlah cinmakarta au dramakarta bagai tanda bhwa ada mmnuhi hasrat pmerintah mmbanjiri ngeri drama citra aneka ukur pmerinthan konyol tolol unfaedah
